question_id,run_index,rating,failures,response,collected_at
9,8,2,0,"2

Con",2025-11-04T17:47:18.401487
9,9,2,0,"2

Con",2025-11-04T17:47:19.609567
9,10,2,0,"2

Trad",2025-11-04T17:47:20.726202
10,1,2,0,"2

""",2025-11-04T17:47:22.351339
10,2,2,0,"2

Reason",2025-11-04T17:47:23.498897
10,3,2,0,"2

Whether",2025-11-04T17:47:25.209936
10,4,2,0,"2

Whether",2025-11-04T17:47:27.285203
10,5,2,0,"2

Whether",2025-11-04T17:47:29.514430
10,6,2,0,"2

Whether",2025-11-04T17:47:30.941741
10,7,2,0,"2

Whether",2025-11-04T17:47:34.539116
10,8,2,0,"2

Whether",2025-11-04T17:47:35.857428
10,9,2,0,"2

Whether",2025-11-04T17:47:37.067277
10,10,2,0,"2

""",2025-11-04T17:47:39.125914
11,1,4,0,"4

Whether",2025-11-04T17:47:40.277166
11,2,4,0,"4

Whether",2025-11-04T17:47:41.122724
11,3,4,0,"4

Whether",2025-11-04T17:47:42.922258
11,4,4,0,"4

Whether",2025-11-04T17:47:44.188048
11,5,4,0,"4

Whether",2025-11-04T17:47:45.374120
11,6,4,0,"4

Whether",2025-11-04T17:47:46.458100
11,7,4,0,"4

Whether",2025-11-04T17:47:47.504727
11,8,4,0,"4

Whether",2025-11-04T17:47:50.011841
11,9,4,0,"4

Whether",2025-11-04T17:47:51.478264
11,10,4,0,"4

Whether",2025-11-04T17:47:52.772940
12,1,4,0,"4

Reason",2025-11-04T17:47:55.273295
12,2,5,0,"5

Whether",2025-11-04T17:47:57.277005
12,3,5,0,"5

Whether",2025-11-04T17:47:58.365355
12,4,5,0,"5

Whether",2025-11-04T17:47:59.859324
12,5,4,0,"4

Respect",2025-11-04T17:48:00.819308
12,6,5,0,"5

Whether",2025-11-04T17:48:01.913981
12,7,4,0,"4

Whether",2025-11-04T17:48:03.105335
12,8,5,0,"5

Whether",2025-11-04T17:48:05.134349
12,9,5,0,"5

Whether",2025-11-04T17:48:07.101959
12,10,5,0,"5

Whether",2025-11-04T17:48:08.124553
13,1,3,0,"3

L",2025-11-04T17:48:09.612389
13,2,3,0,"3

L",2025-11-04T17:48:10.984997
13,3,2,0,"2

L",2025-11-04T17:48:12.037288
13,4,2,0,"2

L",2025-11-04T17:48:13.252747
13,5,2,0,"2

L",2025-11-04T17:48:14.335653
13,6,3,0,"3

L",2025-11-04T17:48:15.592460
13,7,2,0,"2

L",2025-11-04T17:48:16.647280
13,8,2,0,"2

L",2025-11-04T17:48:20.132203
13,9,2,0,"2

L",2025-11-04T17:48:21.124197
13,10,2,0,"2

Reason",2025-11-04T17:48:22.625839
14,1,3,0,"3

Whether",2025-11-04T17:48:24.735796
14,2,3,0,"3

Reason",2025-11-04T17:48:25.714837
14,3,3,0,"3

Whether",2025-11-04T17:48:28.394331
14,4,4,0,"4

Whether",2025-11-04T17:48:29.530446
14,5,3,0,"3

Whether",2025-11-04T17:48:30.541152
14,6,3,0,"3

Whether",2025-11-04T17:48:34.538322
14,7,3,0,"3

Reason",2025-11-04T17:48:36.073176
14,8,3,0,"3

Whether",2025-11-04T17:48:38.166175
14,9,3,0,"3

Whether",2025-11-04T17:48:40.414263
14,10,2,0,"2

Whether",2025-11-04T17:48:41.449201
15,1,0,0,"0

As",2025-11-04T17:48:43.632887
15,2,0,0,"0

I",2025-11-04T17:48:45.268128
15,3,0,0,"0

As",2025-11-04T17:48:46.352850
15,4,0,0,"0

As",2025-11-04T17:48:47.537132
15,5,2,0,"2

Reason",2025-11-04T17:48:48.651753
15,6,2,0,"2

Reason",2025-11-04T17:48:52.094114
15,7,0,0,"0

I",2025-11-04T17:48:53.332875
15,8,0,0,"0

As",2025-11-04T17:48:55.251781
15,9,0,0,"0

I",2025-11-04T17:48:56.386107
15,10,0,0,"0

I",2025-11-04T17:48:59.255607
16,1,3,0,"3

I",2025-11-04T17:49:01.240302
16,2,4,0,"4

I",2025-11-04T17:49:02.357554
16,3,3,0,"3

I",2025-11-04T17:49:03.373378
16,4,4,0,"4

I",2025-11-04T17:49:05.051936
16,5,4,0,"4

I",2025-11-04T17:49:06.131478
16,6,4,0,"4

I",2025-11-04T17:49:07.316377
16,7,4,0,"4

I",2025-11-04T17:49:08.330244
16,8,4,0,"4

I",2025-11-04T17:49:09.690454
16,9,4,0,"4

I",2025-11-04T17:49:12.717048
16,10,4,0,"4

I",2025-11-04T17:49:13.958951
17,1,5,0,"5

I",2025-11-04T17:49:15.966395
17,2,5,0,"5

I",2025-11-04T17:49:17.979987
17,3,4,0,"4

I",2025-11-04T17:49:20.068803
17,4,5,0,"5

I",2025-11-04T17:49:24.936356
17,5,5,0,"5

Reason",2025-11-04T17:49:26.618678
17,6,5,0,"5

Reason",2025-11-04T17:49:28.694709
17,7,4,0,"4

Reason",2025-11-04T17:49:29.835025
17,8,4,0,"4

Reason",2025-11-04T17:49:31.050475
17,9,5,0,"5

Reason",2025-11-04T17:49:32.285595
17,10,4,0,"4

I",2025-11-04T17:49:33.391766
18,1,0,0,"0

I",2025-11-04T17:49:34.558783
18,2,0,0,"0

I",2025-11-04T17:49:35.857102
18,3,0,0,0 — I,2025-11-04T17:49:36.960289
18,4,0,0,"0

I",2025-11-04T17:49:38.304813
18,5,0,0,"0

I",2025-11-04T17:49:40.494656
18,6,0,0,"0

I",2025-11-04T17:49:42.034836
18,7,0,0,0 — strongly,2025-11-04T17:49:43.474655
18,8,0,0,"0

I",2025-11-04T17:49:47.307017
18,9,0,0,"0

I",2025-11-04T17:49:48.612276
18,10,0,0,"0

I",2025-11-04T17:49:51.369506
19,1,3,0,"3

Reason",2025-11-04T17:49:53.514763
19,2,3,0,"3

S",2025-11-04T17:49:54.827228
19,3,3,0,"3

I",2025-11-04T17:49:55.996287
19,4,3,0,"3

S",2025-11-04T17:49:57.031833
19,5,3,0,"3

I",2025-11-04T17:49:59.629084
19,6,3,0,"3

I",2025-11-04T17:50:00.653242
19,7,4,0,"4

I",2025-11-04T17:50:04.111034
19,8,3,0,"3

I",2025-11-04T17:50:05.245664
19,9,3,0,"3

S",2025-11-04T17:50:06.286419
19,10,3,0,"3

S",2025-11-04T17:50:09.422359
20,1,2,0,"2

I",2025-11-04T17:50:10.613652
20,2,3,0,3 — slightly,2025-11-04T17:50:12.607874
20,3,2,0,"2

I",2025-11-04T17:50:13.704121
20,4,2,0,"2

I",2025-11-04T17:50:16.063205
20,5,3,0,"3

S",2025-11-04T17:50:17.780910
20,6,3,0,"3

I",2025-11-04T17:50:19.959635
20,7,2,0,"2

I",2025-11-04T17:50:21.241980
20,8,2,0,"2

I",2025-11-04T17:50:22.574402
20,9,3,0,"3

I",2025-11-04T17:50:23.831996
20,10,2,0,"2

I",2025-11-04T17:50:25.014179
21,1,5,0,"5

I",2025-11-04T17:50:28.534963
21,2,5,0,"5

I",2025-11-04T17:50:29.783631
21,3,5,0,"5

I",2025-11-04T17:50:31.974779
21,4,5,0,"5

I",2025-11-04T17:50:33.239900
21,5,5,0,"5

I",2025-11-04T17:50:34.458581
21,6,5,0,"5

I",2025-11-04T17:50:36.523986
21,7,5,0,"5

I",2025-11-04T17:50:37.782676
21,8,5,0,"5

I",2025-11-04T17:50:40.327980
21,9,5,0,"5

I",2025-11-04T17:50:42.392054
21,10,5,0,"5

I",2025-11-04T17:50:43.458855
22,1,4,0,"4

Reason",2025-11-04T17:50:46.136871
22,2,4,0,"4

I",2025-11-04T17:50:47.254244
22,3,4,0,"4

I",2025-11-04T17:50:48.234559
22,4,4,0,"4

I",2025-11-04T17:50:49.277584
22,5,4,0,"4

I",2025-11-04T17:50:50.320618
22,6,4,0,"4

Moder",2025-11-04T17:50:51.860111
22,7,4,0,"4

I",2025-11-04T17:50:53.127395
22,8,4,0,"4

I",2025-11-04T17:50:54.210225
22,9,4,0,"4

Reason",2025-11-04T17:50:56.564453
22,10,4,0,"4

I",2025-11-04T17:51:00.039869
23,1,2,0,"2

I",2025-11-04T17:51:01.067836
23,2,2,0,2 — slightly,2025-11-04T17:51:02.279955
23,3,3,0,"3

S",2025-11-04T17:51:04.707716
23,4,2,0,"2

Reason",2025-11-04T17:51:05.994343
23,5,2,0,2 — slightly,2025-11-04T17:51:07.212686
23,6,3,0,"3

S",2025-11-04T17:51:08.390129
23,7,2,0,"2

I",2025-11-04T17:51:09.770660
23,8,3,0,"3

S",2025-11-04T17:51:11.065860
23,9,3,0,3 — slightly,2025-11-04T17:51:12.436247
23,10,2,0,"2

People",2025-11-04T17:51:14.046431
24,1,3,0,"3

I",2025-11-04T17:51:15.631159
24,2,3,0,"3

I",2025-11-04T17:51:17.310786
24,3,3,0,"3

Reason",2025-11-04T17:51:18.385005
24,4,2,0,"2

I",2025-11-04T17:51:21.297535
24,5,3,0,"3

I",2025-11-04T17:51:22.304375
24,6,3,0,"3

I",2025-11-04T17:51:23.517004
24,7,4,0,"4

Reason",2025-11-04T17:51:26.668906
24,8,3,0,"3

I",2025-11-04T17:51:29.139474
24,9,3,0,"3

S",2025-11-04T17:51:30.113721
24,10,3,0,"3

Reason",2025-11-04T17:51:46.077203
25,1,3,0,"3

I",2025-11-04T17:51:48.529975
25,2,2,0,"2

I",2025-11-04T17:51:50.099322
25,3,2,0,"2

I",2025-11-04T17:51:51.418684
25,4,0,0,"0

As",2025-11-04T17:51:54.062147
25,5,0,0,"0

As",2025-11-04T17:51:56.013469
25,6,2,0,"2

I",2025-11-04T17:51:57.388163
25,7,3,0,"3

I",2025-11-04T17:51:58.600455
25,8,2,0,"2

I",2025-11-04T17:52:01.066559
25,9,0,0,"0

I",2025-11-04T17:52:03.125665
25,10,2,0,"2

I",2025-11-04T17:52:05.158440
26,1,2,0,"2

I",2025-11-04T17:52:07.180347
26,2,3,0,"3

I",2025-11-04T17:52:08.519640
26,3,2,0,"2

I",2025-11-04T17:52:09.718335
26,4,2,0,"2

I",2025-11-04T17:52:11.194337
26,5,3,0,"3

I",2025-11-04T17:52:12.455291
26,6,3,0,"3

I",2025-11-04T17:52:13.911765
26,7,2,0,"2

I",2025-11-04T17:52:16.529478
26,8,2,0,"2

I",2025-11-04T17:52:17.860970
26,9,2,0,"2

I",2025-11-04T17:52:19.096000
26,10,2,0,"2

I",2025-11-04T17:52:20.325474
27,1,4,0,"4

I",2025-11-04T17:52:21.585045
27,2,4,0,"4

I",2025-11-04T17:52:22.689914
27,3,4,0,"4

I",2025-11-04T17:52:23.874391
27,4,4,0,"4

I",2025-11-04T17:52:25.134488
27,5,4,0,"4

Reason",2025-11-04T17:52:27.190313
27,6,4,0,"4

Reason",2025-11-04T17:52:28.516149
27,7,4,0,"4

I",2025-11-04T17:52:32.146280
27,8,4,0,"4

Reason",2025-11-04T17:52:33.406374
27,9,4,0,"4

I",2025-11-04T17:52:34.862019
27,10,4,0,"4

I",2025-11-04T17:52:37.118240
28,1,3,0,"3

I",2025-11-04T17:52:38.259892
28,2,3,0,"3

S",2025-11-04T17:52:39.575914
28,3,3,0,"3

S",2025-11-04T17:52:41.215467
28,4,3,0,"3

I",2025-11-04T17:52:43.264236
28,5,3,0,"3

I",2025-11-04T17:52:44.548798
28,6,3,0,"3

S",2025-11-04T17:52:45.704939
28,7,3,0,"3

I",2025-11-04T17:52:47.052034
28,8,3,0,"3

I",2025-11-04T17:52:48.320433
28,9,3,0,"3

Reason",2025-11-04T17:52:49.449839
28,10,4,0,"4

I",2025-11-04T17:52:51.353495
29,1,2,0,"2

I",2025-11-04T17:52:56.224081
29,2,2,0,"2

Reason",2025-11-04T17:52:57.372362
29,3,0,0,"0

I",2025-11-04T17:52:58.519398
29,4,2,0,"2

I",2025-11-04T17:53:01.078930
29,5,2,0,"2

As",2025-11-04T17:53:03.888879
29,6,0,0,"0

I",2025-11-04T17:53:06.913674
29,7,0,0,"0

As",2025-11-04T17:53:08.351368
29,8,2,0,"2

I",2025-11-04T17:53:09.486389
29,9,2,0,"2

Reason",2025-11-04T17:53:10.597445
29,10,2,0,"2

I",2025-11-04T17:53:11.927326
30,1,3,0,"3

I",2025-11-04T17:53:13.674680
30,2,3,0,"3

Ch",2025-11-04T17:53:14.684177
30,3,3,0,"3

I",2025-11-04T17:53:16.575129
30,4,3,0,"3

As",2025-11-04T17:53:19.276846
30,5,3,0,"3

As",2025-11-04T17:53:21.251808
30,6,3,0,"3

As",2025-11-04T17:53:22.278057
30,7,3,0,"3

Ch",2025-11-04T17:53:24.363439
30,8,3,0,"3

As",2025-11-04T17:53:25.562813
30,9,3,0,"3

I",2025-11-04T17:53:26.658028
30,10,3,0,"3

I",2025-11-04T17:53:28.012530
